row_id,row_name,date,items,quantity,quantity_per_item
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2017-07-01,9581,1040390,108.58887381275441
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2017-07-01,5082,521794,102.67493112947659
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2017-07-01,4590,536903,116.9723311546841
06N,NHS HERTS VALLEYS CCG,2017-07-01,4549,445933,98.02879753792043
06Q,NHS MID ESSEX CCG,2017-07-01,2721,269442,99.02315325248071
06T,NHS NORTH EAST ESSEX CCG,2017-07-01,3974,398575,100.29567186713639
07G,NHS THURROCK CCG,2017-07-01,1340,133439,99.58134328358209
07H,NHS WEST ESSEX CCG,2017-07-01,1825,182991,100.26904109589042
07K,NHS WEST SUFFOLK CCG,2017-07-01,2972,313149,105.3664199192463
09D,NHS BRIGHTON AND HOVE CCG,2017-07-01,3980,357978,89.94422110552763
10Q,NHS OXFORDSHIRE CCG,2017-07-01,5917,663646,112.15920229846206
10R,NHS PORTSMOUTH CCG,2017-07-01,2020,229653,113.68960396039604
11J,NHS DORSET CCG,2017-07-01,6663,789460,118.4841662914603
11M,NHS GLOUCESTERSHIRE CCG,2017-07-01,6335,585092,92.35864246250986
11N,NHS KERNOW CCG,2017-07-01,6371,755735,118.62109558938943
11X,NHS SOMERSET CCG,2017-07-01,5428,687347,126.62988209285187
12F,NHS WIRRAL CCG,2017-07-01,4730,540707,114.31437632135307
13T,NHS NEWCASTLE GATESHEAD CCG,2017-07-01,10169,870826,85.63536237584816
14L,NHS MANCHESTER CCG,2017-07-01,7001,677936,96.83416654763606
14Y,NHS BUCKINGHAMSHIRE CCG,2017-07-01,3418,406812,119.020479812756
15A,NHS BERKSHIRE WEST CCG,2017-07-01,3184,378774,118.96168341708542
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2017-07-01,8527,800905,93.92576521637153
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2017-07-01,10100,1180265,116.85792079207921
15F,NHS LEEDS CCG,2017-07-01,6745,672492,99.70229799851742
15M,NHS DERBY AND DERBYSHIRE CCG,2017-07-01,12774,1598153,125.10983247220918
15N,NHS DEVON CCG,2017-07-01,12603,1395697,110.74323573752281
16C,NHS TEES VALLEY CCG,2017-07-01,12924,1304697,100.95148560817084
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2017-07-01,7591,862213,113.58358582531946
26A,NHS NORFOLK AND WAVENEY CCG,2017-07-01,15828,1793940,113.33965125094768
27D,NHS CHESHIRE CCG,2017-07-01,9059,996448,109.99536372668065
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2017-07-01,7416,750023,101.13578748651564
36L,NHS SOUTH WEST LONDON CCG,2017-07-01,8630,742463,86.03279258400927
42D,NHS NORTH YORKSHIRE CCG,2017-07-01,3907,480647,123.02201177373944
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2017-07-01,10607,1303874,122.92580371452814
70F,NHS WEST SUSSEX CCG,2017-07-01,6291,734049,116.6824034334764
71E,NHS LINCOLNSHIRE CCG,2017-07-01,10708,1018407,95.10711617482256
72Q,NHS SOUTH EAST LONDON CCG,2017-07-01,13748,1311937,95.42748036077975
78H,NHS NORTHAMPTONSHIRE CCG,2017-07-01,9103,1033114,113.49159617708447
84H,NHS COUNTY DURHAM CCG,2017-07-01,12294,1185873,96.45949243533431
91Q,NHS KENT AND MEDWAY CCG,2017-07-01,18688,2002870,107.17412243150685
92A,NHS SURREY HEARTLANDS CCG,2017-07-01,4870,574215,117.90862422997947
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2017-07-01,9173,992395,108.18652567317126
93C,NHS NORTH CENTRAL LONDON CCG,2017-07-01,10793,1071667,99.29278235893635
97R,NHS EAST SUSSEX CCG,2017-07-01,6631,732621,110.48424068767908
99A,NHS LIVERPOOL CCG,2017-07-01,8274,917117,110.84324389654338
99C,NHS NORTH TYNESIDE CCG,2017-07-01,4635,397660,85.7950377562028
99E,NHS BASILDON AND BRENTWOOD CCG,2017-07-01,1973,222504,112.77445514445007
99F,NHS CASTLE POINT AND ROCHFORD CCG,2017-07-01,1230,143957,117.03821138211381
99G,NHS SOUTHEND CCG,2017-07-01,1106,128884,116.53164556962025
A3A8R,NHS NORTH EAST LONDON CCG,2017-07-01,10538,929012,88.1582843044221
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2017-07-01,9136,935871,102.43771891418564
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2017-07-01,14737,1590857,107.94985410870598
D4U1Y,NHS FRIMLEY CCG,2017-07-01,4549,499006,109.69575730929874
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2017-07-01,12553,1677285,133.6162670278021
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2017-07-01,8536,963349,112.85719306466729
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2017-07-01,3822,459457,120.21376242804814
W2U3Z,NHS NORTH WEST LONDON CCG,2017-07-01,11065,924333,83.53664708540443
X2C4Y,NHS KIRKLEES CCG,2017-07-01,4634,420225,90.68299525248166
00L,NHS NORTHUMBERLAND CCG,2017-08-01,7088,730788,103.10214446952595
00N,NHS SOUTH TYNESIDE CCG,2017-08-01,3249,297662,91.6164973838104
00P,NHS SUNDERLAND CCG,2017-08-01,6697,539519,80.56129610273257
00Q,NHS BLACKBURN WITH DARWEN CCG,2017-08-01,3058,326832,106.87769784172662
00R,NHS BLACKPOOL CCG,2017-08-01,4457,445842,100.03185999551268
00T,NHS BOLTON CCG,2017-08-01,3456,389047,112.5714699074074
00V,NHS BURY CCG,2017-08-01,2731,307221,112.4939582570487
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2017-08-01,1959,204120,104.19601837672282
00Y,NHS OLDHAM CCG,2017-08-01,4382,477624,108.99680511182109
01A,NHS EAST LANCASHIRE CCG,2017-08-01,6665,761752,114.29137284321081
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2017-08-01,3363,382210,113.65150163544455
01E,NHS GREATER PRESTON CCG,2017-08-01,2319,214252,92.38982319965503
01F,NHS HALTON CCG,2017-08-01,2283,271928,119.10994305738063
01G,NHS SALFORD CCG,2017-08-01,6261,547075,87.37821434275675
01H,NHS NORTH CUMBRIA CCG,2017-08-01,4476,484276,108.19392314566578
01J,NHS KNOWSLEY CCG,2017-08-01,3143,358878,114.18326439707286
01K,NHS MORECAMBE BAY CCG,2017-08-01,4909,536606,109.31065390099816
01T,NHS SOUTH SEFTON CCG,2017-08-01,2566,294753,114.86866718628215
01V,NHS SOUTHPORT AND FORMBY CCG,2017-08-01,1948,215821,110.79106776180699
01W,NHS STOCKPORT CCG,2017-08-01,4333,459592,106.06785137318255
01X,NHS ST HELENS CCG,2017-08-01,3470,377720,108.85302593659942
01Y,NHS TAMESIDE AND GLOSSOP CCG,2017-08-01,4522,507258,112.17558602388324
02A,NHS TRAFFORD CCG,2017-08-01,3177,268407,84.48441926345609
02D,NHS VALE ROYAL CCG,2017-08-01,2,180,90
02E,NHS WARRINGTON CCG,2017-08-01,2003,247584,123.60659011482775
02G,NHS WEST LANCASHIRE CCG,2017-08-01,1779,197277,110.8920741989882
02H,NHS WIGAN BOROUGH CCG,2017-08-01,4413,520358,117.9147971901201
02M,NHS FYLDE AND WYRE CCG,2017-08-01,3343,353704,105.80436733472928
02P,NHS BARNSLEY CCG,2017-08-01,4430,446213,100.72528216704289
02Q,NHS BASSETLAW CCG,2017-08-01,1955,204416,104.56061381074169
02T,NHS CALDERDALE CCG,2017-08-01,3201,282597,88.28397375820056
02X,NHS DONCASTER CCG,2017-08-01,5041,561525,111.39158897044237
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2017-08-01,3083,346995,112.55108660395719
03F,NHS HULL CCG,2017-08-01,4340,386879,89.1426267281106
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2017-08-01,2272,218872,96.33450704225352
03K,NHS NORTH LINCOLNSHIRE CCG,2017-08-01,1893,191898,101.37242472266244
03L,NHS ROTHERHAM CCG,2017-08-01,3200,361998,113.124375
03N,NHS SHEFFIELD CCG,2017-08-01,7318,743448,101.59169171904892
03Q,NHS VALE OF YORK CCG,2017-08-01,3040,402824,132.5078947368421
03R,NHS WAKEFIELD CCG,2017-08-01,4869,520759,106.95399466009448
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2017-08-01,2531,285527,112.81193204267088
04C,NHS LEICESTER CITY CCG,2017-08-01,2761,287877,104.2654835204636
04V,NHS WEST LEICESTERSHIRE CCG,2017-08-01,3376,392889,116.37707345971565
04Y,NHS CANNOCK CHASE CCG,2017-08-01,1455,169983,116.82680412371134
05D,NHS EAST STAFFORDSHIRE CCG,2017-08-01,1370,156584,114.2948905109489
05G,NHS NORTH STAFFORDSHIRE CCG,2017-08-01,2958,317224,107.24273157538877
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2017-08-01,2448,240059,98.06331699346406
05V,NHS STAFFORD AND SURROUNDS CCG,2017-08-01,1534,175372,114.32333767926988
05W,NHS STOKE ON TRENT CCG,2017-08-01,4654,466465,100.22883541039965
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2017-08-01,10046,1101589,109.65448934899463
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2017-08-01,5260,535131,101.73593155893536
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2017-08-01,4853,561167,115.63301050896352
06N,NHS HERTS VALLEYS CCG,2017-08-01,4538,437340,96.37285147642133
06Q,NHS MID ESSEX CCG,2017-08-01,2931,288766,98.52132378027977
06T,NHS NORTH EAST ESSEX CCG,2017-08-01,4144,415642,100.29971042471043
07G,NHS THURROCK CCG,2017-08-01,1395,138867,99.54623655913979
07H,NHS WEST ESSEX CCG,2017-08-01,1845,187800,101.78861788617886
07K,NHS WEST SUFFOLK CCG,2017-08-01,3139,326460,104.00127429117553
09D,NHS BRIGHTON AND HOVE CCG,2017-08-01,4132,372506,90.15150048402711
10Q,NHS OXFORDSHIRE CCG,2017-08-01,5995,671813,112.06221851542952
10R,NHS PORTSMOUTH CCG,2017-08-01,2068,239582,115.85203094777563
11J,NHS DORSET CCG,2017-08-01,6894,806757,117.0230635335074
11M,NHS GLOUCESTERSHIRE CCG,2017-08-01,6511,597452,91.7604054676701
11N,NHS KERNOW CCG,2017-08-01,6626,796626,120.22728644732871
11X,NHS SOMERSET CCG,2017-08-01,5405,681114,126.01554116558742
12F,NHS WIRRAL CCG,2017-08-01,4984,567237,113.81159711075442
13T,NHS NEWCASTLE GATESHEAD CCG,2017-08-01,10481,892011,85.10743249689915
14L,NHS MANCHESTER CCG,2017-08-01,7636,738358,96.69434258774227
14Y,NHS BUCKINGHAMSHIRE CCG,2017-08-01,3568,431766,121.01065022421524
15A,NHS BERKSHIRE WEST CCG,2017-08-01,3150,372930,118.39047619047619
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2017-08-01,8597,811422,94.38432011166687
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2017-08-01,10253,1192982,116.35443284892227
15F,NHS LEEDS CCG,2017-08-01,7118,713211,100.19822983984265
15M,NHS DERBY AND DERBYSHIRE CCG,2017-08-01,13247,1643316,124.05193628746132
15N,NHS DEVON CCG,2017-08-01,12707,1397196,109.95482804753286
16C,NHS TEES VALLEY CCG,2017-08-01,13453,1371825,101.9716791793652
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2017-08-01,7981,886523,111.07918807167022
26A,NHS NORFOLK AND WAVENEY CCG,2017-08-01,15851,1788107,112.80720459277018
27D,NHS CHESHIRE CCG,2017-08-01,9451,1039123,109.94847106126336
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2017-08-01,7480,761239,101.76991978609625
36L,NHS SOUTH WEST LONDON CCG,2017-08-01,8625,725407,84.10515942028985
42D,NHS NORTH YORKSHIRE CCG,2017-08-01,4239,511700,120.71243217740033
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2017-08-01,10788,1324802,122.80329996292177
70F,NHS WEST SUSSEX CCG,2017-08-01,6597,775374,117.53433378808549
71E,NHS LINCOLNSHIRE CCG,2017-08-01,11122,1066735,95.9121560870347
72Q,NHS SOUTH EAST LONDON CCG,2017-08-01,14445,1361521,94.25552094150225
78H,NHS NORTHAMPTONSHIRE CCG,2017-08-01,9495,1056499,111.26898367561874
84H,NHS COUNTY DURHAM CCG,2017-08-01,13015,1279599,98.3172493276988
91Q,NHS KENT AND MEDWAY CCG,2017-08-01,18634,2011042,107.9232585596222
92A,NHS SURREY HEARTLANDS CCG,2017-08-01,4922,568596,115.52133279154815
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2017-08-01,9254,1003212,108.40847201210288
93C,NHS NORTH CENTRAL LONDON CCG,2017-08-01,10891,1069515,98.2017261959416
97R,NHS EAST SUSSEX CCG,2017-08-01,6956,759914,109.24583093732029
99A,NHS LIVERPOOL CCG,2017-08-01,8529,937216,109.88580138351507
99C,NHS NORTH TYNESIDE CCG,2017-08-01,4804,406791,84.67756036636136
99E,NHS BASILDON AND BRENTWOOD CCG,2017-08-01,1965,213313,108.55623409669211
99F,NHS CASTLE POINT AND ROCHFORD CCG,2017-08-01,1208,137569,113.88162251655629
99G,NHS SOUTHEND CCG,2017-08-01,1102,131717,119.52540834845735
A3A8R,NHS NORTH EAST LONDON CCG,2017-08-01,10571,922142,87.23318512912685
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2017-08-01,9361,960615,102.61884414058328
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2017-08-01,15488,1669720,107.8073347107438
D4U1Y,NHS FRIMLEY CCG,2017-08-01,4551,493180,108.36739178202593
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2017-08-01,12514,1663126,132.9012306217037
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2017-08-01,8916,998358,111.97375504710632
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2017-08-01,4041,492587,121.89730264785945
W2U3Z,NHS NORTH WEST LONDON CCG,2017-08-01,11030,910462,82.5441523118767
X2C4Y,NHS KIRKLEES CCG,2017-08-01,4786,429669,89.77622231508566
00L,NHS NORTHUMBERLAND CCG,2017-09-01,6657,686462,103.11882229232387
00N,NHS SOUTH TYNESIDE CCG,2017-09-01,3000,286695,95.565
00P,NHS SUNDERLAND CCG,2017-09-01,6592,525340,79.69356796116504
00Q,NHS BLACKBURN WITH DARWEN CCG,2017-09-01,2971,313762,105.6082127229889
00R,NHS BLACKPOOL CCG,2017-09-01,4242,427706,100.82649693540783
00T,NHS BOLTON CCG,2017-09-01,3440,400389,116.3921511627907
00V,NHS BURY CCG,2017-09-01,2719,300986,110.69731518940787
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2017-09-01,1831,191185,104.41561987984707
00Y,NHS OLDHAM CCG,2017-09-01,4164,447737,107.52569644572526
01A,NHS EAST LANCASHIRE CCG,2017-09-01,6441,732705,113.7564042850489
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2017-09-01,3168,361799,114.20422979797979
01E,NHS GREATER PRESTON CCG,2017-09-01,2236,207216,92.6726296958855
01F,NHS HALTON CCG,2017-09-01,2206,257900,116.90843155031732
01G,NHS SALFORD CCG,2017-09-01,6191,547985,88.51316427071555
01H,NHS NORTH CUMBRIA CCG,2017-09-01,4354,475682,109.25172255397335
01J,NHS KNOWSLEY CCG,2017-09-01,3123,357257,114.39545308997758
01K,NHS MORECAMBE BAY CCG,2017-09-01,4848,532253,109.7881600660066
01T,NHS SOUTH SEFTON CCG,2017-09-01,2520,293280,116.38095238095238
01V,NHS SOUTHPORT AND FORMBY CCG,2017-09-01,1927,213447,110.76647638816814
01W,NHS STOCKPORT CCG,2017-09-01,3980,426040,107.04522613065326
01X,NHS ST HELENS CCG,2017-09-01,3265,356945,109.32465543644717
01Y,NHS TAMESIDE AND GLOSSOP CCG,2017-09-01,4463,500189,112.07461348868475
02A,NHS TRAFFORD CCG,2017-09-01,3020,258030,85.44039735099338
02E,NHS WARRINGTON CCG,2017-09-01,1973,238609,120.93715154586924
02G,NHS WEST LANCASHIRE CCG,2017-09-01,1909,215161,112.70874803562074
02H,NHS WIGAN BOROUGH CCG,2017-09-01,4394,519688,118.27218934911242
02M,NHS FYLDE AND WYRE CCG,2017-09-01,3343,354695,106.1008076577924
02P,NHS BARNSLEY CCG,2017-09-01,4236,434354,102.53871576959396
02Q,NHS BASSETLAW CCG,2017-09-01,1781,187670,105.37338573834924
02T,NHS CALDERDALE CCG,2017-09-01,3037,268844,88.52288442541982
02X,NHS DONCASTER CCG,2017-09-01,5038,559466,111.04922588328702
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2017-09-01,2977,341477,114.70507222035606
03F,NHS HULL CCG,2017-09-01,4386,401912,91.63520291837665
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2017-09-01,2256,221212,98.05496453900709
03K,NHS NORTH LINCOLNSHIRE CCG,2017-09-01,1892,191435,101.18128964059197
03L,NHS ROTHERHAM CCG,2017-09-01,3109,343998,110.64586683821165
03N,NHS SHEFFIELD CCG,2017-09-01,7195,733336,101.9230020847811
03Q,NHS VALE OF YORK CCG,2017-09-01,2946,385155,130.73828920570264
03R,NHS WAKEFIELD CCG,2017-09-01,4650,506682,108.96387096774194
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2017-09-01,2559,297368,116.20476748729973
04C,NHS LEICESTER CITY CCG,2017-09-01,2762,290259,105.09015206372194
04V,NHS WEST LEICESTERSHIRE CCG,2017-09-01,3210,373623,116.39345794392523
04Y,NHS CANNOCK CHASE CCG,2017-09-01,1400,159956,114.25428571428571
05D,NHS EAST STAFFORDSHIRE CCG,2017-09-01,1383,159859,115.588575560376
05G,NHS NORTH STAFFORDSHIRE CCG,2017-09-01,2905,310596,106.91772805507745
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2017-09-01,2511,250905,99.92234169653524
05V,NHS STAFFORD AND SURROUNDS CCG,2017-09-01,1477,167504,113.40825998645904
05W,NHS STOKE ON TRENT CCG,2017-09-01,4784,481840,100.7190635451505
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2017-09-01,9639,1043234,108.23052183836498
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2017-09-01,5026,514201,102.30819737365698
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2017-09-01,4708,552347,117.32094307561597
06N,NHS HERTS VALLEYS CCG,2017-09-01,4617,439854,95.26835607537362
06Q,NHS MID ESSEX CCG,2017-09-01,2775,275101,99.13549549549549
06T,NHS NORTH EAST ESSEX CCG,2017-09-01,3964,395228,99.70433905146317
07G,NHS THURROCK CCG,2017-09-01,1385,136261,98.38339350180506
07H,NHS WEST ESSEX CCG,2017-09-01,1811,186656,103.06791827719492
07K,NHS WEST SUFFOLK CCG,2017-09-01,2827,307714,108.84824902723736
09D,NHS BRIGHTON AND HOVE CCG,2017-09-01,3981,361102,90.70635518713891
10Q,NHS OXFORDSHIRE CCG,2017-09-01,6028,668106,110.83377571333776
10R,NHS PORTSMOUTH CCG,2017-09-01,2003,241702,120.66999500748877
11J,NHS DORSET CCG,2017-09-01,6798,809820,119.12621359223301
11M,NHS GLOUCESTERSHIRE CCG,2017-09-01,6384,606335,94.97728696741855
11N,NHS KERNOW CCG,2017-09-01,6415,767347,119.61761496492595
11X,NHS SOMERSET CCG,2017-09-01,5506,695857,126.38158372684344
12F,NHS WIRRAL CCG,2017-09-01,4956,568208,114.65052461662631
13T,NHS NEWCASTLE GATESHEAD CCG,2017-09-01,10164,871373,85.73130657221566
14L,NHS MANCHESTER CCG,2017-09-01,7309,704505,96.38869886441374
14Y,NHS BUCKINGHAMSHIRE CCG,2017-09-01,3509,413377,117.80478768880023
15A,NHS BERKSHIRE WEST CCG,2017-09-01,3113,357422,114.81593318342435
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2017-09-01,8471,784627,92.62507378113564
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2017-09-01,10035,1172566,116.84763328350772
15F,NHS LEEDS CCG,2017-09-01,6873,680755,99.04772297395606
15M,NHS DERBY AND DERBYSHIRE CCG,2017-09-01,12942,1603200,123.87575336114975
15N,NHS DEVON CCG,2017-09-01,12415,1373737,110.65138944824808
16C,NHS TEES VALLEY CCG,2017-09-01,13084,1328301,101.52101803729747
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2017-09-01,7633,865173,113.34639067208175
26A,NHS NORFOLK AND WAVENEY CCG,2017-09-01,15553,1765764,113.5320516942069
27D,NHS CHESHIRE CCG,2017-09-01,9408,1031760,109.66836734693878
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2017-09-01,7436,749945,100.85328133405056
36L,NHS SOUTH WEST LONDON CCG,2017-09-01,8379,722712,86.25277479412817
42D,NHS NORTH YORKSHIRE CCG,2017-09-01,3935,483990,122.99618805590852
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2017-09-01,10459,1304160,124.69260923606463
70F,NHS WEST SUSSEX CCG,2017-09-01,6530,748317,114.5967840735069
71E,NHS LINCOLNSHIRE CCG,2017-09-01,10927,1052942,96.3614898874348
72Q,NHS SOUTH EAST LONDON CCG,2017-09-01,14114,1358310,96.23848660904066
78H,NHS NORTHAMPTONSHIRE CCG,2017-09-01,9329,1044632,111.97684639296817
84H,NHS COUNTY DURHAM CCG,2017-09-01,12893,1247460,96.75482820134957
91Q,NHS KENT AND MEDWAY CCG,2017-09-01,18679,2027235,108.53016756785695
92A,NHS SURREY HEARTLANDS CCG,2017-09-01,4742,565827,119.32243778996204
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2017-09-01,8923,960981,107.69707497478427
93C,NHS NORTH CENTRAL LONDON CCG,2017-09-01,10746,1068449,99.42760096780198
97R,NHS EAST SUSSEX CCG,2017-09-01,6759,759733,112.40316614883858
99A,NHS LIVERPOOL CCG,2017-09-01,8238,921850,111.90216071862102
99C,NHS NORTH TYNESIDE CCG,2017-09-01,4614,402525,87.23992197659298
99E,NHS BASILDON AND BRENTWOOD CCG,2017-09-01,1971,219730,111.48148148148148
99F,NHS CASTLE POINT AND ROCHFORD CCG,2017-09-01,1215,140880,115.95061728395062
99G,NHS SOUTHEND CCG,2017-09-01,1116,134555,120.56899641577061
A3A8R,NHS NORTH EAST LONDON CCG,2017-09-01,10733,933439,86.96906736234044
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2017-09-01,9445,977415,103.48491265219693
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2017-09-01,15000,1614642,107.6428
D4U1Y,NHS FRIMLEY CCG,2017-09-01,4523,499116,110.35065222197656
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2017-09-01,12405,1659225,133.7545344619105
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2017-09-01,8630,967743,112.13707995365006
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2017-09-01,3912,472196,120.70449897750511
W2U3Z,NHS NORTH WEST LONDON CCG,2017-09-01,11010,923444,83.87320617620345
X2C4Y,NHS KIRKLEES CCG,2017-09-01,4538,418319,92.18135742617893
00L,NHS NORTHUMBERLAND CCG,2017-10-01,7008,714508,101.9560502283105
00N,NHS SOUTH TYNESIDE CCG,2017-10-01,3120,282107,90.41891025641026
00P,NHS SUNDERLAND CCG,2017-10-01,6848,543954,79.43253504672897
00Q,NHS BLACKBURN WITH DARWEN CCG,2017-10-01,3104,328438,105.81121134020619
00R,NHS BLACKPOOL CCG,2017-10-01,4425,439902,99.4128813559322
00T,NHS BOLTON CCG,2017-10-01,3430,388977,113.40437317784257
00V,NHS BURY CCG,2017-10-01,2645,296930,112.26086956521739
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2017-10-01,1943,206197,106.12300566134843
00Y,NHS OLDHAM CCG,2017-10-01,4242,454179,107.06718528995756
01A,NHS EAST LANCASHIRE CCG,2017-10-01,6519,745433,114.34775272281024
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2017-10-01,3258,367675,112.85297728667895
01E,NHS GREATER PRESTON CCG,2017-10-01,2289,211605,92.44429882044561
01F,NHS HALTON CCG,2017-10-01,2202,261160,118.60127157129882
01G,NHS SALFORD CCG,2017-10-01,6562,563584,85.88601036269431
01H,NHS NORTH CUMBRIA CCG,2017-10-01,4407,473576,107.4599500794191
01J,NHS KNOWSLEY CCG,2017-10-01,3185,359335,112.8210361067504
01K,NHS MORECAMBE BAY CCG,2017-10-01,4787,536542,112.08314184249008
01T,NHS SOUTH SEFTON CCG,2017-10-01,2484,291615,117.39734299516908
01V,NHS SOUTHPORT AND FORMBY CCG,2017-10-01,1911,211930,110.90005232862376
01W,NHS STOCKPORT CCG,2017-10-01,4226,454468,107.54093705631803
01X,NHS ST HELENS CCG,2017-10-01,3543,383129,108.13688964154672
01Y,NHS TAMESIDE AND GLOSSOP CCG,2017-10-01,4550,506799,111.3843956043956
02A,NHS TRAFFORD CCG,2017-10-01,3287,281720,85.70733191359902
02E,NHS WARRINGTON CCG,2017-10-01,1830,231186,126.33114754098361
02G,NHS WEST LANCASHIRE CCG,2017-10-01,1769,199965,113.0384397964952
02H,NHS WIGAN BOROUGH CCG,2017-10-01,4573,536422,117.3019899409578
02M,NHS FYLDE AND WYRE CCG,2017-10-01,3573,374437,104.79624965015394
02P,NHS BARNSLEY CCG,2017-10-01,4572,454600,99.4313210848644
02Q,NHS BASSETLAW CCG,2017-10-01,1826,190286,104.2092004381161
02T,NHS CALDERDALE CCG,2017-10-01,3226,288112,89.3093614383137
02X,NHS DONCASTER CCG,2017-10-01,4940,556089,112.56862348178137
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2017-10-01,3062,350902,114.59895493141737
03F,NHS HULL CCG,2017-10-01,4369,395736,90.57816433966583
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2017-10-01,2280,222232,97.47017543859648
03K,NHS NORTH LINCOLNSHIRE CCG,2017-10-01,2023,204790,101.23084527928819
03L,NHS ROTHERHAM CCG,2017-10-01,3169,358799,113.2215209845377
03N,NHS SHEFFIELD CCG,2017-10-01,7341,736286,100.29777959406076
03Q,NHS VALE OF YORK CCG,2017-10-01,2956,396360,134.08660351826794
03R,NHS WAKEFIELD CCG,2017-10-01,4893,527982,107.90557939914163
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2017-10-01,2531,295746,116.84946661398656
04C,NHS LEICESTER CITY CCG,2017-10-01,2861,303973,106.24711639286963
04V,NHS WEST LEICESTERSHIRE CCG,2017-10-01,3329,387472,116.39291078401922
04Y,NHS CANNOCK CHASE CCG,2017-10-01,1524,175601,115.2237532808399
05D,NHS EAST STAFFORDSHIRE CCG,2017-10-01,1343,151132,112.5331347728965
05G,NHS NORTH STAFFORDSHIRE CCG,2017-10-01,2946,314495,106.75322471147318
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2017-10-01,2369,234011,98.78049810046433
05V,NHS STAFFORD AND SURROUNDS CCG,2017-10-01,1536,175799,114.45247395833333
